index,tag,distCum,time,x,y,lon,lat,distance,flightAngle,utmX,utmY,mapDist,acousticAntropy,visualAntropy,x_utm,y_utm,polygon,azimuth,pool_file
4202,7564,1509.26723186705,738684.965347588,256044.828116902,776961.997557415,35.5963419150151,33.0872703127216,25.0961384323535,308.167310344392,742334.149370639,3663960.46815072,3.23397949302113,8.541437444,6.53510896417064,742334.1490437223,3663960.4860085477,"POLYGON ((35.59620953006242 33.08728882841494, 35.59615892848376 33.08732215153307, 35.59623809933211 33.08740734468972, 35.5963815004792 33.08731290924623, 35.59643210196244 33.08727958604198, 35.59635293105855 33.08719439301071, 35.59620953006242 33.08728882841494))",-51.964000655372885,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0504.json
4203,7564,1524.26723186705,738684.965350153,256025.004070247,776977.386622963,35.5961302026558,33.0874097336746,25.0961384323535,308.167354483554,742314.000565018,3663975.44175665,3.5337783608836,8.204340566,5.61196666423765,742314.0002382356,3663975.459612799,"POLYGON ((35.59599781750651 33.08742824944893, 35.59594721587266 33.08746157260342, 35.59602638693407 33.08754676571667, 35.59616978822643 33.08745233017751, 35.59622038976487 33.08741900693691, 35.5961412186479 33.08733381394906, 35.59599781750651 33.08742824944893))",-51.963956163237185,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0504.json
4204,7564,1539.26723186705,738684.965352717,256005.180023592,776992.775688511,35.5959184902964,33.0875491546276,25.0961384322821,308.167398618926,742293.85182187,3663990.41540074,7.4414756107901,7.020247694,4.71603640651538,742293.8514952149,3663990.4332552087,"POLYGON ((35.59578610495051 33.08756767048299, 35.59573550326147 33.08760099367383, 35.59581467453598 33.08768618674365, 35.59595807597358 33.08759175110879, 35.59600867756721 33.08755842783184, 35.59592950623714 33.0874732348874, 35.59578610495051 33.08756767048299))",-51.96391165140914,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0504.json
4205,7564,1554.26723186705,738684.965355282,255985.355976937,777008.164754059,35.5957067779371,33.0876885755806,25.0961384324018,308.167442754983,742273.703141199,3664005.38908299,6.1203068921156,8.123556692,5.02878684585221,742273.702814679,3664005.4069357784,"POLYGON ((35.59557439239463 33.08770709151698, 35.59552379065038 33.08774041474415, 35.59560296213795 33.08782560777057, 35.59574636372081 33.08773117204011, 35.59579696536965 33.0876978487268, 35.59571779382653 33.08761265582578, 35.59557439239463 33.08770709151698))",-51.963867147908836,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0504.json
4206,7564,1569.26723186705,738684.965357846,255965.531930282,777023.553819607,35.5954950655778,33.0878279965336,25.0961384323764,308.167486891724,742253.554523003,3664020.36280339,8.94977203669119,7.797142115,4.84884220699232,742253.554196618,3664020.380654504,"POLYGON ((35.59536267983871 33.08784651255095, 35.59531207803924 33.08787983581446, 35.59539124973984 33.08796502879749, 35.59553465146802 33.08787059297141, 35.59558525317208 33.08783726962177, 35.59550608141593 33.08775207676413, 35.59536267983871 33.08784651255095))",-51.96382267788471,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0504.json
4207,7564,1584.26723186705,738684.96536041,255945.707883627,777038.942885155,35.5952833532184,33.0879674174865,25.0961384323305,308.16753102785,742233.405967282,3664035.33656196,9.88227194807634,8.06247081,3.22035795640128,742233.4056410239,3664035.3544113804,"POLYGON ((35.59515096728275 33.08798593358492, 35.5951003654281 33.08801925688481, 35.59517953734182 33.08810444982438, 35.59532293921519 33.08801001390258, 35.59537354097442 33.08797669051659, 35.59529436900514 33.08789149770241, 35.59515096728275 33.08798593358492))",-51.96377814243501,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0504.json
4208,7564,1599.26723186705,738684.965362975,255925.883836972,777054.331950703,35.5950716408591,33.0881068384395,25.0424096035754,309.969296561671,742213.257474038,3664050.31035867,5.15505780084883,7.756429837,4.83749037027077,742213.257147915,3664050.3282064227,"POLYGON ((35.59494001094108 33.08812884587618, 35.5948906773936 33.08816349072446, 35.59497298927397 33.08824654821151, 35.59511279683247 33.08814836712851, 35.59516213027857 33.08811372219684, 35.59507981836141 33.08803066483593, 35.59494001094108 33.08812884587618))",-50.16377842104678,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0504.json
4209,7564,1614.26723186705,738684.96542509,255906.594809497,777070.302413996,35.5948656748199,33.0882514797061,25.0303874498906,310.551132758236,742193.631204588,3664065.87644131,1.81425022997423,8.346689593,5.82712838070946,742193.6308785978,3664065.894287426,"POLYGON ((35.59473431672948 33.08827461032472, 35.59468540323569 33.0883096747765, 35.59476871218185 33.08839202492641, 35.59490732932395 33.08829265472634, 35.59495624271451 33.08825759019207, 35.59487293373767 33.08817524016845, 35.59473431672948 33.08827461032472))",-49.58240018738481,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0504.json
4210,7564,1629.26723186705,738684.96550639,255887.478152209,777086.460189525,35.5946615601054,33.088397802831,25.0303874499128,310.551179854538,742174.173225751,3664081.63336748,4.80942945457569,7.957248625,4.5152810686679,742174.1728998837,3664081.651211974,"POLYGON ((35.59453020181539 33.08842093353597, 35.59448128826944 33.08845599802516, 35.5945645974444 33.08853834812454, 35.59470321472384 33.08843897782596, 35.59475212816655 33.0884039132543, 35.59466881896091 33.08832156328119, 35.59453020181539 33.08842093353597))",-49.582352662726635,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0504.json
4211,7564,1644.26723186705,738684.965587691,255868.361494922,777102.617965053,35.594457445391,33.0885441259559,25.0303874498154,310.551226956036,742154.715309892,3664097.39032898,6.89578149267266,8.542373803,4.11790303772571,742154.714984156,3664097.408171869,"POLYGON ((35.59432608690135 33.08856725674723, 35.59427717330324 33.08860232127379, 35.59436048270696 33.08868467132266, 35.59449910012382 33.08858530092562, 35.59454801361871 33.08855023631656, 35.5944647041843 33.08846788639396, 35.59432608690135 33.08856725674723))",-49.582305169668906,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0504.json
4212,7564,1659.26723186705,738684.965668991,255849.244837634,777118.775740582,35.5942533306765,33.0886904490808,25.0303874498906,310.551274054467,742135.25745701,3664113.14732584,5.37680902760859,7.951495934,3.26791458745175,742135.2571313966,3664113.165167108,"POLYGON ((35.59412197198724 33.0887135799585, 35.59407305833698 33.08874864452246, 35.59415636796949 33.08883099452082, 35.59429498552372 33.08873162402526, 35.59434389907075 33.08869655937881, 35.59426058940756 33.08861420950674, 35.59412197198724 33.0887135799585))",-49.58225764692213,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0504.json
4213,7564,1674.26723186705,738684.965750292,255830.128180346,777134.933516111,35.5940492159621,33.0888367722057,25.0303874499128,310.551321155819,742115.799667105,3664128.90435804,7.12961511708389,8.044381893,,742115.7993416234,3664128.9221976926,"POLYGON ((35.59391785707322 33.08885990316973, 35.59386894337079 33.08889496777108, 35.59395225323203 33.08897731771892, 35.59409087092369 33.08887794712492, 35.5941397845229 33.08884288244109, 35.59405647463096 33.08876053261952, 35.59391785707322 33.08885990316973))",-49.58221015639141,
4214,7564,1689.26723186705,738684.965831592,255811.011523058,777151.091291639,35.5938451012476,33.0889830953306,25.0303874498906,310.551368253569,742096.341940179,3664144.66142558,10.6462727271116,,,742096.3416148185,3664144.679263619,"POLYGON ((35.5937137421591 33.08900622638097, 35.5936648284045 33.0890412910197, 35.59374813849453 33.08912364091704, 35.59388675632358 33.08902427022454, 35.59393566997495 33.08898920550333, 35.59385235985422 33.08890685573227, 35.5937137421591 33.08900622638097))",-49.58216265156151,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0459.json
4215,7564,1704.26723186705,738684.965912893,255791.89486577,777167.249067168,35.5936409865332,33.0891294184554,25.0303874498154,310.551415354056,742076.88427623,3664160.41852847,9.07713727503282,8.323467117,2.54774147775463,742076.8839510012,3664160.4363648817,"POLYGON ((35.59350962724506 33.08915254959216, 35.59346071343833 33.08918761426829, 35.59354402375715 33.0892699641151, 35.59368264172358 33.08917059332408, 35.59373155542709 33.08913552856546, 35.59364824507758 33.08905317884494, 35.59350962724506 33.08915254959216))",-49.582115137087285,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0459.json
4216,7564,1719.26723186705,738684.965994194,255772.778208483,777183.406842696,35.5934368718187,33.0892757415803,25.0303874499128,310.551462453239,742057.426675258,3664176.1756667,5.25673980913445,8.44360353,4.16317353070816,742057.4263501528,3664176.193501501,"POLYGON ((35.59330551233095 33.08929887280344, 35.59325659847205 33.08933393751696, 35.59333990901968 33.08941628731323, 35.59347852712349 33.08931691642373, 35.59352744087915 33.08928185162771, 35.59344413030084 33.08919950195771, 35.59330551233095 33.08929887280344))",-49.58206761508535,
4217,7564,1734.26723186705,738684.966075494,255753.661551195,777199.564618225,35.5932327571043,33.0894220647052,25.0303874499128,310.551509558767,742037.969137264,3664191.93284028,3.66490144363467,7.633955812,3.96143941002356,742037.9688122915,3664191.950673465,"POLYGON ((35.59310139741693 33.0894451960147, 35.59305248350588 33.0894802607656, 35.59313579428228 33.08956261051135, 35.59327441252348 33.08946323952335, 35.59332332633129 33.08942817468995, 35.5932400155242 33.08934582507048, 35.59310139741693 33.0894451960147))",-49.58202010597329,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0460.json
